231	-1.1737438398995437e-06
232	-1.1737670320144389e-06
233	-1.1737905651898473e-06
234	-1.1738111425074749e-06
235	-1.1738264902305673e-06
236	-1.1738367220459622e-06
237	-1.173842520074686e-06
238	-1.1738460443666554e-06
239	-1.173850250779651e-06
240	-1.1738579814846162e-06
241	-1.173869463855226e-06
242	-1.173883788396779e-06
243	-1.1738993634935468e-06
244	-1.1739147112166393e-06
245	-1.17392914944503e-06
246	-1.1739441561076092e-06
247	-1.1739607543859165e-06
248	-1.173976897916873e-06
249	-1.17398951715586e-06
250	-1.1739978162950138e-06
251	-1.1740035006368998e-06
252	-1.174008730231435e-06
253	-1.1740145282601588e-06
254	-1.1740219179046107e-06
255	-1.1740308991647908e-06
256	-1.1740404488591594e-06
257	-1.1740496574930148e-06
258	-1.1740590935005457e-06
259	-1.174069552689616e-06
260	-1.1740816034944146e-06
261	-1.1740952459149412e-06
262	-1.1741099115170073e-06
263	-1.1741245771190734e-06
264	-1.1741371963580605e-06
265	-1.1741457228708896e-06
266	-1.1741501566575607e-06
267	-1.1741543630705564e-06
268	-1.1741644811991137e-06
269	-1.1741827847799868e-06
270	-1.1742060905817198e-06
271	-1.174228486888751e-06
272	-1.174246449409111e-06
273	-1.1742612286980147e-06
274	-1.1742755532395677e-06
275	-1.1742906735889846e-06
276	-1.1743065897462657e-06
277	-1.1743222785298713e-06
278	-1.1743364893845865e-06
279	-1.1743478580683586e-06
280	-1.1743558161469991e-06
281	-1.174361159428372e-06
282	-1.1743655932150432e-06
283	-1.1743702543753898e-06
284	-1.1743758250304381e-06
285	-1.1743834420485655e-06
286	-1.1743943559849868e-06
287	-1.1744084531528642e-06
288	-1.1744242556233075e-06
289	-1.1744392622858868e-06
290	-1.1744507446564967e-06
291	-1.1744568837457336e-06
292	-1.1744584753614618e-06
293	-1.174458361674624e-06
294	-1.1744601806640276e-06
295	-1.1744664334401023e-06
296	-1.1744784842449008e-06
297	-1.1744953098968836e-06
298	-1.174514750346134e-06
299	-1.1745332813006826e-06
300	-1.174548629023775e-06
301	-1.1745594292733585e-06
302	-1.1745661367967841e-06
303	-1.1745704568966175e-06
304	-1.1745748906832887e-06
305	-1.1745815982067143e-06
306	-1.1745911479010829e-06
307	-1.1746038808269077e-06
308	-1.1746197969841887e-06
309	-1.1746385553124128e-06
310	-1.1746585641958518e-06
311	-1.17467811833194e-06
312	-1.1746959671654622e-06
313	-1.1747117696359055e-06
314	-1.1747263215511339e-06
315	-1.1747407597795245e-06
316	-1.1747559938157792e-06
317	-1.1747725920940866e-06
318	-1.1747897588065825e-06
319	-1.1748048791559995e-06
320	-1.1748149972845567e-06
321	-1.1748190900107147e-06
322	-1.174818976323877e-06
323	-1.1748184078896884e-06
324	-1.1748209090001183e-06
325	-1.1748285260182456e-06
326	-1.1748411452572327e-06
327	-1.17485774353554e-06
328	-1.1748768429242773e-06
329	-1.1748966244340409e-06
330	-1.1749147006412386e-06
331	-1.1749297073038178e-06
332	-1.174941871795454e-06
333	-1.1749536952265771e-06
334	-1.1749669965865905e-06
335	-1.174981093754468e-06
336	-1.1749939403671306e-06
337	-1.175003603748337e-06
338	-1.175010083898087e-06
339	-1.1750153134926222e-06
340	-1.1750212252081838e-06
341	-1.1750286148526357e-06
342	-1.1750363455576007e-06
343	-1.1750441899494035e-06
344	-1.1750528301490704e-06
345	-1.175063175651303e-06
346	-1.1750752264561015e-06
347	-1.1750870498872246e-06
348	-1.1750965995815932e-06
349	-1.175104443973396e-06
350	-1.1751128567993874e-06
351	-1.1751242254831595e-06
352	-1.175139118458901e-06
353	-1.1751569672924234e-06
354	-1.1751769761758624e-06
355	-1.1751972124329768e-06
356	-1.1752151749533368e-06
357	-1.1752297268685652e-06
358	-1.1752423461075523e-06
359	-1.1752553064070526e-06
360	-1.1752699720091186e-06
361	-1.1752863429137506e-06
362	-1.1753033959394088e-06
363	-1.1753198805308784e-06
364	-1.1753340913855936e-06
365	-1.175345346382528e-06
366	-1.175353986582195e-06
367	-1.1753597846109187e-06
368	-1.1753619446608354e-06
369	-1.1753606941056205e-06
370	-1.175359670924081e-06
371	-1.1753627404686995e-06
372	-1.175371949102555e-06
373	-1.1753860462704324e-06
374	-1.1754027582355775e-06
375	-1.175418901766534e-06
376	-1.1754323168133851e-06
377	-1.1754424349419423e-06
378	-1.1754514162021223e-06
379	-1.1754624438253813e-06
380	-1.1754772231142852e-06
381	-1.1754943898267811e-06
382	-1.1755109881050885e-06
383	-1.175524289465102e-06
384	-1.1755337254726328e-06
385	-1.1755398645618698e-06
386	-1.175544298348541e-06
387	-1.1755496416299138e-06
388	-1.1755585092032561e-06
389	-1.1755716968764318e-06
390	-1.1755881814679014e-06
391	-1.1756061439882615e-06
392	-1.175624333882297e-06
393	-1.1756416142816306e-06
394	-1.1756567346310476e-06
395	-1.1756696949305478e-06
396	-1.175681518361671e-06
397	-1.1756936828533071e-06
398	-1.1757073252738337e-06
399	-1.1757225593100884e-06
400	-1.175737793346343e-06
401	-1.1757515494537074e-06
402	-1.1757634865716682e-06
403	-1.175774173134414e-06
404	-1.175785200757673e-06
405	-1.1757975926229847e-06
406	-1.175810893982998e-06
407	-1.1758230584746343e-06
408	-1.1758318123611389e-06
409	-1.1758365872083232e-06
410	-1.1758393156924285e-06
411	-1.1758430673580733e-06
412	-1.1758496611946612e-06
413	-1.175858756141679e-06
414	-1.1758681921492098e-06
415	-1.175876263914688e-06
416	-1.1758833124986268e-06
417	-1.1758911568904296e-06
418	-1.1759019571400131e-06
419	-1.1759166227420792e-06
420	-1.1759344715756015e-06
